"BE","QPS Tables 2.1"
"JH","Project Sheet1     "
"JF"," "
"TB","Q3A2"
"VT","【Q3】 TOMA"
"HT","Header B"
"BT","b1.Base-Total Respondents"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"CL",,"total","18-24 (a)","25-34 (b)","35-44 (c)","45-55 (d)","Top 4 City (a)","Top 4+A (b)","A City (c)","B City (d)","China1+/1 (a)","China1+ (b)","China1 (c)","China2&3 (d)","China2 (e)","China3 (f)","(a)"
"PV",,19.6073438542078,14.1797627674208,20.4943078779126,20.1989806640884,22.4639969290323,20.2075686660714,18.6980335449458,18.0410338031088,20.3729333851063,22.9195500582447,19.191682415748,24.8209122694779,18.11764345622,18.1426333092631,18.0847620706371,23.1874553454149
"MK",," "," ",a," ",a," "," "," "," "," "," ",def," "," "," "," "
"RW","Helps me look younger for my age",248.086766084999,39.171594645,94.0118271479999,69.63839048,45.264953812,45.264953812,117.514783935,72.249830123,130.57198215,81.8251088139999,24.373436668,57.4516721460001,166.261657270999,107.069025363,59.1926319080001,60.0631117890001
"PV",,20.4692051225247,17.724703459276,22.8184046475728,19.237124441989,20.8594257198157,26.9434248880953,21.2120548619133,18.7175725707254,19.8437662841945,21.761997025,19.191682415748,23.0729607012048,19.8877580467703,22.5408474448421,16.3968509440443,26.2284330956332
"MK",," "," "," "," "," ",c," "," "," "," "," ",f," ",f," "," "
"RW","Has packages that delight me",258.532524656999,39.171594645,81.8251088139999,80.954628933,56.5811922650001,38.301114764,113.16238453,74.861269766,145.370140127,87.9184679809999,24.373436668,63.5450313130001,170.614056675999,107.069025363,63.5450313130001,56.5811922650001
"PV",,21.3310663908415,17.724703459276,19.8604633043689,22.3631571638121,26.0742821497696,22.7982825976191,20.426423200361,19.394111338342,22.0927264630698,23.3825712715425,19.191682415748,25.5200928967872,20.4083799851674,22.5408474448421,17.6025017487535,24.707944220524
"MK",," "," "," "," ",a," "," "," "," "," "," ",f," "," "," "," "
"RW","Has products you can feel working the moment you use them",223.713329416999,36.560155002,73.990789885,70.508870361,42.653514169,32.207755597,92.2708673859999,60.0631117890001,131.442462031,82.6955886949999,21.761997025,60.9335916700001,141.017740722,93.1413472669999,47.876393455,52.22879286
"PV",,18.4581954964521,16.543056561991,17.9589295837379,19.4775884975138,19.6559973129032,19.1712830934524,16.6553912249097,15.5603916551814,19.9760580594224,21.9935076316489,17.1354307283465,24.4713219558233,16.8681508040669,19.6087046877894,13.2621588518006,22.8073331266376
"MK",," "," "," "," "," "," "," "," "," ",df," ",df," ",f," "," "
"RW","Is more effective than other brands",236.770527631999,31.337275716,83.5660685759999,76.602229528,45.264953812,31.337275716,94.0118271479999,62.6745514320001,142.758700484,80.084149052,20.891517144,59.1926319080001,156.686378579999,97.4937466719998,59.1926319080001,53.0992727410001
"PV",,19.5355220818481,14.1797627674208,20.283026353398,21.1608368861878,20.8594257198157,18.6531403071429,16.9696438895307,16.2369304227979,21.695851137386,21.2989758117021,16.4500134992126,23.7721413285141,18.7423897822966,20.5249992993684,16.3968509440443,23.1874553454149
"MK",," "," ",a,a," "," "," "," ",bc," "," ",f," "," "," "," "
"TE"
"TB","TQ9013N2"
"VT","【Q9-13】 Equity Attributes - Olay"
"HT","Header B"
"BT","Base-M2-Know about Olay"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"CL",,"total","18-24 (a)","25-34 (b)","35-44 (c)","45-55 (d)","Top 4 City (a)","Top 4+A (b)","A City (c)","B City (d)","China1+/1 (a)","China1+ (b)","China1 (c)","China2&3 (d)","China2 (e)","China3 (f)","(a)"
"RT","总体",1165.0,194.0,380.0,371.0,220.0,170.0,536.0,366.0,629.0,361.0,129.0,232.0,804.0,455.0,349.0,216.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","This brand gives me radiant, glowing skin",261.050647447998,38.804825972,74.9638683550001,88.1927863000001,59.0891668210001,35.27711452,108.477127149,73.2000126290001,152.573520299,88.1927863000001,32.631330931,55.5614553690001,172.857861148,101.421704245,71.4361569030001,56.4433832320001
"PV",,22.4077808968239,20.002487614433,19.7273337776316,23.7716405121294,26.8587121913637,20.7512438352941,20.2382699904851,20.0000034505465,24.2565215101748,24.4301347091413,25.2956053728682,23.9489031762931,21.4997339736318,22.2904844494506,20.4688128661891,26.1311959407408
"MK",," "," "," "," ",b," "," "," "," "," "," "," "," "," "," "," "
"RW","This brand leaves skin softer, smoother",266.342214625998,38.804825972,77.6096519440001,93.4843534780001,56.4433832320001,44.978321013,115.532550053,70.5542290400001,150.809664573,85.5470027110001,33.513258794,52.033743917,180.795211914999,119.942189368,60.8530225470001,48.506032465
"PV",,22.8619926717595,20.002487614433,20.4235926168421,25.1979389428572,25.6560832872728,26.45783589,21.5545802337687,19.2771117595629,23.9760992961844,23.6972306678671,25.9792703829457,22.4283378952586,22.4869666560944,26.3609207402198,17.4363961452722,22.4564965115741
"MK",," "," "," "," "," "," "," "," "," ",f," "," ",f,f," "," "
"RW","This brand is worth paying more for",192.260274133999,21.166268712,59.9710946840001,65.2626618620001,45.860248876,31.749403068,69.6723011770001,37.922898109,122.587972957,63.4988061360001,22.048196575,41.450609561,128.761467998,79.3735076700001,49.387960328,40.568681698
"PV",,16.5030278226609,10.9104477896907,15.7818670221053,17.5910139789758,20.8455676709091,18.6761194517647,12.9985636524254,10.361447570765,19.4893438723371,17.5896969905817,17.091625251938,17.8666420521552,16.0151079599503,17.4447269604396,14.1512780309456,18.7817970824074
"MK",," "," "," ",a,a,c," "," ",bc," "," "," "," "," "," "," "
"RW","Effectively reduces the multiple signs of aging",317.494030679997,42.332537424,109.359055012,109.359055012,56.4433832320001,51.151816054,130.525323724,79.3735076700001,186.968706955999,99.6578485190001,28.221691616,71.4361569030001,217.836182160999,127.879540135,89.9566420260001,64.3807339990001
"PV",,27.2527064961371,21.8208955793815,28.7786986873685,29.4768342350405,25.6560832872728,30.0893035611765,24.3517395007463,21.6867507295082,29.7247546829888,27.6060522213297,21.8772803224806,30.7914469409483,27.0940525075869,28.1053934362638,25.7755421277937,29.8058953699074
"MK",," "," "," ",a," ",c," "," ",bc," "," "," "," "," "," "," "
"RW","Effectively whitens facial skin",334.250660076997,40.568681698,111.122910738,114.65062219,67.9084454510001,52.033743917,147.281953121,95.2482092040001,186.968706955999,114.65062219,37.922898109,76.7277240810001,219.600037886999,128.761467998,90.8385698890001,74.9638683550001
"PV",,28.6910437834332,20.9116915969072,29.2428712468421,30.9031326657682,30.867475205,30.6080846570589,27.4779763285448,26.0241008754099,29.7247546829888,31.7591751218837,29.3975954333334,33.0722948625,27.3134375481342,28.2992237358242,26.0282435212035,34.7054946087963
"MK",," "," ",a,a,a," "," "," "," "," "," "," "," "," "," "," "
"RW","Is upscale",198.433769174999,23.812052301,59.0891668210001,71.4361569030001,44.09639315,26.45783589,68.7903733140001,42.332537424,129.643395861,69.6723011770001,23.812052301,45.860248876,128.761467998,75.8457962180001,52.91567178,40.568681698
"PV",,17.0329415600858,12.2742537634021,15.5497807423684,19.2550288148248,20.0438150681818,15.5634328764706,12.8340248720149,11.5662670557377,20.6110327282989,19.2998064202216,18.458955272093,19.7673486534483,16.0151079599503,16.6694057621978,15.1620836045845,18.7817970824074
"MK",," "," "," ",a,a," "," "," ",bc," "," "," "," "," "," "," "
"RW","Dramatically transform my skin",224.009677201999,26.45783589,59.9710946840001,87.3108584370001,50.269888191,41.450609561,88.1927863000001,46.742176739,135.816890902,79.3735076700001,25.575908027,53.797599643,144.636169532,93.4843534780001,51.151816054,44.978321013
"PV",,19.2282984722746,13.6380597371134,15.7818670221053,23.5339241070081,22.8499491777273,24.3827115064706,16.4538780410448,12.7710865407104,21.5925104772655,21.9871212382272,19.8262852922481,23.1886205357759,17.9895733248756,20.5460117534066,14.6566808177651,20.8232967652778
"MK",," "," "," ",ab,ab,bc," "," ",bc,f," ",f," ",f," "," "
"RW","Motivates me to keep striving to be my best",222.245821475999,22.048196575,64.3807339990001,81.1373633960001,54.679527506,36.159042383,81.1373633960001,44.978321013,141.10845808,76.7277240810001,27.339763753,49.387960328,145.518097395,93.4843534780001,52.033743917,37.922898109
"PV",,19.076894547296,11.3650497809278,16.9422984207895,21.8699092711591,24.8543306845455,21.2700249311765,15.1375677977612,12.2891587467213,22.4337771192369,21.2542171969529,21.1936153124031,21.2879139344828,18.0992658451492,20.5460117534066,14.9093822111748,17.5568972726852
"MK",," "," "," ",a,ab,c," "," ",bc,f," "," "," ",f," "," "
"RW","The first one to introduce the latest products and ingredients",229.301244379999,31.749403068,73.2000126290001,76.7277240810001,47.624104602,40.568681698,95.2482092040001,54.679527506,134.053035176,74.0819404920001,24.693980164,49.387960328,155.219303888,99.6578485190001,55.5614553690001,48.506032465
"PV",,19.6825102472102,16.3656716845361,19.2631612181579,20.6813272455526,21.6473202736364,23.8639304105883,17.7701882843284,14.9397616136612,21.3120882632751,20.5213131556787,19.1426202821705,21.2879139344828,19.3058835681592,21.9028238503297,15.9201877848138,22.4564965115741
"MK",," "," "," "," "," ",c," "," ",c," "," "," "," ",f," "," "
"RW","Helps me look younger for my age",283.980771885998,35.27711452,90.8385698890001,100.539776382,57.3253110950001,44.978321013,121.706045094,76.7277240810001,162.274726792,89.0747141630001,29.985547342,59.0891668210001,194.906057722999,116.414477916,78.4915798070001,52.91567178
"PV",,24.3760319215449,18.1840796494845,23.9048868128948,27.0996701838275,26.0569595886364,26.45783589,22.7063516966418,20.9638590385246,25.7988436871224,24.6744360562327,23.2446103426357,25.4694684573276,24.2420469804725,25.5855995419781,22.4904240134671,24.4979961944445
"MK",," "," "," ",a," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Has packages that delight me",224.009677201999,29.103619479,67.9084454510001,74.9638683550001,52.033743917,35.27711452,95.2482092040001,59.9710946840001,128.761467998,80.2554355330001,29.985547342,50.269888191,143.754241669,85.5470027110001,58.2072389580001,44.978321013
"PV",,19.2282984722746,15.0018657108247,17.8706435397369,20.20589443531,23.6517017804546,20.7512438352941,17.7701882843284,16.3855449956284,20.4708216213037,22.2314225853186,23.2446103426357,21.6680552547414,17.879880804602,18.8015390573627,16.678291965043,20.8232967652778
"MK",," "," "," "," ",a," "," "," "," "," "," "," "," "," "," "," "
"RW","Has products you can feel working the moment you use them",241.648234461999,22.930124438,76.7277240810001,88.1927863000001,53.797599643,36.159042383,89.0747141630001,52.91567178,152.573520299,83.7831469850001,31.749403068,52.033743917,157.865087477,102.303632108,55.5614553690001,52.033743917
"PV",,20.74233772206,11.8196517721649,20.1915063371053,23.7716405121294,24.4534543831818,21.2700249311765,16.6184168214552,14.4578338196721,24.2565215101748,23.2086279736842,24.6119403627907,22.4283378952586,19.6349611289801,22.484314749011,15.9201877848138,24.0896962578704
"MK",," "," ",a,a,a," "," "," ",bc,f,f," "," ",f," "," "
"RW","Is more effective than other brands",247.821729502998,24.693980164,86.4289305740001,82.0192912590001,54.679527506,35.27711452,95.2482092040001,59.9710946840001,152.573520299,76.7277240810001,26.45783589,50.269888191,171.094005422,104.949415697,66.1445897250001,48.506032465
"PV",,21.2722514594848,12.7288557546392,22.7444554142106,22.1076256762804,24.8543306845455,20.7512438352941,17.7701882843284,16.3855449956284,24.2565215101748,21.2542171969529,20.5099503023256,21.6680552547414,21.2803489330845,23.0658056476923,18.9526045057307,22.4564965115741
"MK",," "," ",a,a,a," "," "," ",bc," "," "," "," "," "," "," "
"TE"
"TB","TQ9014O2"
"VT","【Q9-14】 Equity Attributes - SK-II"
"HT","Header B"
"BT","Base-M2-Know about SK-II"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"CL",,"total","18-24 (a)","25-34 (b)","35-44 (c)","45-55 (d)","Top 4 City (a)","Top 4+A (b)","A City (c)","B City (d)","China1+/1 (a)","China1+ (b)","China1 (c)","China2&3 (d)","China2 (e)","China3 (f)","(a)"
"RT","总体",604.0,139.0,198.0,163.0,104.0,110.0,331.0,221.0,273.0,219.0,79.0,140.0,385.0,230.0,155.0,131.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","This brand gives me radiant, glowing skin",180.440305622,51.9592503099999,58.5722458039999,44.401541174,25.507268334,41.567400248,103.91850062,62.3511003719999,76.5218050019998,67.0746685819999,29.286122902,37.78854568,113.36563704,74.6323777179998,38.733259322,35.899118396
"PV",,29.8742227850994,37.380755618705,29.5819423252525,27.2402093092024,24.5262195519231,37.78854568,31.3953174078549,28.2131675891402,28.0299652021977,30.6277025488584,37.0710416481013,26.9918183428571,29.4456200103895,32.4488598773912,24.9891995625806,27.4039071725191
"MK",," ",d," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","This brand leaves skin softer, smoother",170.993169202,40.622686606,60.4616730879999,48.1803957419999,21.728413766,32.120263828,97.3055051259998,65.1852412979999,73.6876640759998,66.1299549399999,29.286122902,36.843832038,104.863214262,62.3511003719999,42.51211389,40.622686606
"PV",,28.3101273513245,29.2249543928057,30.5361985292929,29.558524995092,20.8927055442308,29.2002398436364,29.3974335728096,29.4955842977375,26.9918183428571,30.1963264566209,37.0710416481013,26.3170228842857,27.2371985096103,27.1091740747826,27.4271702516129,31.0096844320611
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","This brand is worth paying more for",224.841846796001,66.1299549399999,77.4665186439998,51.9592503099999,29.286122902,42.51211389,118.08920525,75.5770913599998,106.752641546,82.1900868539998,28.34140926,53.8486775939999,142.651759942,89.7477959899998,52.9039639519999,52.9039639519999
"PV",,37.2254713238412,47.5755071510791,39.1245043656565,31.8768406809816,28.1597335596154,38.6473762636363,35.6764970543806,34.1977788959275,39.1035317018314,37.5297200246575,35.8752015949367,38.4633411385714,37.0524051797402,39.0207808652173,34.1315896464516,40.3847053068702
"MK",," ",cd," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Effectively reduces the multiple signs of aging",205.947573956001,54.7933912359999,75.5770913599998,51.0145366679999,24.562554692,43.456827532,121.868059818,78.4112322859998,84.0795141379998,76.5218050019998,32.120263828,44.401541174,129.425768954,80.3006595699998,49.1251093839999,51.0145366679999
"PV",,34.0972804562915,39.4197059251798,38.1702481616161,31.2972617595092,23.61784105,39.5062068472727,36.8181449601207,35.4801956045248,30.7983568271062,34.9414634712328,40.6585618075949,31.7153865528571,33.6170828451947,34.913330247826,31.6936189574193,38.9423944030534
"MK",," ",d,d," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Effectively whitens facial skin",184.21916019,51.9592503099999,67.0746685819999,43.456827532,21.728413766,36.843832038,107.697355188,70.8535231499999,76.5218050019998,62.3511003719999,23.61784105,38.733259322,121.868059818,75.5770913599998,46.290968458,34.009691112
"PV",,30.4998609586093,37.380755618705,33.8760952434343,26.66063038773,20.8927055442308,33.4943927618182,32.5369653135951,32.0604177149321,28.0299652021977,28.4708220876712,29.8960013291139,27.6666138014286,31.6540415111687,32.8596049391304,29.8651409406451,25.9615962687023
"MK",," ",cd,d," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Is upscale",341.041624762002,96.3607914839998,116.199777966,79.3559459279998,49.1251093839999,66.1299549399999,196.500437536,130.370482596,144.541187226,125.646914386,44.401541174,81.2453732119998,215.394710376001,133.204623522,82.1900868539998,70.8535231499999
"PV",,56.4638451592719,69.3243104201437,58.6867565484847,48.6846294036809,47.2356820999999,60.1181408545453,59.3656910984896,58.991168595475,52.9454898263736,57.3730202675797,56.2044824987341,58.0324094371427,55.9466780197404,57.9150537052173,53.0258624864515,54.0866588931297
"MK",," ",bcd," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Dramatically transform my skin",183.274446548,51.0145366679999,70.8535231499999,44.401541174,17.004845556,36.843832038,101.084359694,64.2405276559999,82.1900868539998,69.9088095079999,28.34140926,41.567400248,113.36563704,67.0746685819999,46.290968458,37.78854568
"PV",,30.3434514152318,36.7011055165467,35.7846076515151,27.2402093092024,16.3508130346154,33.4943927618182,30.5390814785498,29.0681120615384,30.1062589208791,31.9218308255707,35.8752015949367,29.6910001771428,29.4456200103895,29.1628993834782,29.8651409406451,28.8462180763359
"MK",," ",d,d,d," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Motivates me to keep striving to be my best",212.560569450001,61.4063867299999,82.1900868539998,45.346254816,23.61784105,43.456827532,119.978632534,76.5218050019998,92.5819369159998,79.3559459279998,27.396695618,51.9592503099999,133.204623522,81.2453732119998,51.9592503099999,49.1251093839999
"PV",,35.1921472599339,44.1772566402877,41.5101448757575,27.8197882306748,22.7094625480769,39.5062068472727,36.2473210072507,34.6252511321266,33.9127974051281,36.2355917479451,34.6793615417722,37.1137502214285,34.5986035122077,35.3240753095651,33.5220969741935,37.5000834992366
"MK",," ",cd,cd," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","The first one to introduce the latest products and ingredients",193.66629661,50.0698230259999,68.9640958659999,50.0698230259999,24.562554692,44.401541174,111.476209756,67.0746685819999,82.1900868539998,69.9088095079999,21.728413766,48.1803957419999,123.757487102,79.3559459279998,44.401541174,49.1251093839999
"PV",,32.0639563923842,36.0214554143884,34.8303514474747,30.7176828380368,23.61784105,40.3650374309091,33.6786132193353,30.3505287701357,30.1062589208791,31.9218308255707,27.5043212227848,34.4145683871428,32.1448018446752,34.5025851860869,28.646155596129,37.5000834992366
"MK",," ",d,d," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Helps me look younger for my age",203.11343303,54.7933912359999,73.6876640759998,50.0698230259999,24.562554692,37.78854568,113.36563704,75.5770913599998,89.7477959899998,70.8535231499999,27.396695618,43.456827532,132.25990988,80.3006595699998,51.9592503099999,44.401541174
"PV",,33.628051826159,39.4197059251798,37.2159919575757,30.7176828380368,23.61784105,34.3532233454545,34.2494371722053,34.1977788959275,32.8746505457875,32.3532069178082,34.6793615417722,31.0405910942857,34.3532233454545,34.913330247826,33.5220969741935,33.8943062396946
"MK",," ",d,d," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Has packages that delight me",197.445151178,46.290968458,78.4112322859998,45.346254816,27.396695618,37.78854568,106.752641546,68.9640958659999,90.6925096319998,74.6323777179998,30.230836544,44.401541174,122.81277346,71.7982367919999,51.0145366679999,57.6275321619999
"PV",,32.6895945658941,33.3028550057554,39.6016324676767,27.8197882306748,26.3429765557692,34.3532233454545,32.25155333716,31.2054732425339,33.220699498901,34.0787112867579,38.2668817012658,31.7153865528571,31.899421677922,31.2166246921738,32.9126043019354,43.9904825664121
"MK",," "," ",cd," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Has products you can feel working the moment you use them",190.832155684,52.9039639519999,69.9088095079999,45.346254816,22.673127408,36.843832038,105.807927904,68.9640958659999,85.0242277799998,71.7982367919999,25.507268334,46.290968458,119.033918892,75.5770913599998,43.456827532,50.0698230259999
"PV",,31.5947277622517,38.0604057208633,35.3074795494949,27.8197882306748,21.8010840461538,33.4943927618182,31.966141360725,31.2054732425339,31.1444057802197,32.7845830100456,32.287681435443,33.06497747,30.917901010909,32.8596049391304,28.0366629238709,38.221238951145
"MK",," ",d,d," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Is more effective than other brands",207.837001240001,60.4616730879999,77.4665186439998,50.0698230259999,19.838986482,40.622686606,111.476209756,70.8535231499999,96.3607914839998,68.0193822239999,22.673127408,45.346254816,139.817619016,82.1900868539998,57.6275321619999,45.346254816
"PV",,34.4100995430464,43.4976065381294,39.1245043656565,30.7176828380368,19.0759485403846,36.9297150963636,33.6786132193353,32.0604177149321,35.2969932175823,31.0590786410958,28.7001612759494,32.3901820114285,36.3162646794805,35.7348203713043,37.1790530077419,34.615461691603
"MK",," ",cd,d,d," "," "," "," "," "," "," "," "," "," "," "," "
"TE"
"TB","TQ9015P2"
"VT","【Q9-15】 Equity Attributes - Vichy"
"HT","Header B"
"BT","Base-M2-Know about Vichy"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"CL",,"total","18-24 (a)","25-34 (b)","35-44 (c)","45-55 (d)","Top 4 City (a)","Top 4+A (b)","A City (c)","B City (d)","China1+/1 (a)","China1+ (b)","China1 (c)","China2&3 (d)","China2 (e)","China3 (f)","(a)"
"RT","总体",304.0,47.0,102.0,95.0,60.0,65.0,170.0,105.0,134.0,115.0,40.0,75.0,189.0,105.0,84.0,52.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","This brand gives me radiant, glowing skin",25.255099917,5.612244426,5.612244426,9.35374071,4.676870355,3.741496284,12.159862923,8.418366639,13.095236994,14.030611065,7.482992568,6.547618497,11.224488852,6.547618497,4.676870355,2.806122213
"PV",,8.30759865690789,11.940945587234,5.50220041764706,9.84604285263158,7.794783925,5.75614812923077,7.15286054294118,8.01749203714286,9.77256492089552,12.2005313608696,18.70748142,8.730157996,5.93888299047619,6.23582714,5.56770280357143,5.39638887115385
"MK",," "," "," "," "," "," "," "," "," "," ",df," "," "," "," "," "
"RW","This brand leaves skin softer, smoother",28.996596201,5.612244426,7.482992568,11.224488852,4.676870355,5.612244426,17.772107349,12.159862923,11.224488852,17.772107349,7.482992568,10.289114781,11.224488852,8.418366639,2.806122213,4.676870355
"PV",,9.53835401348683,11.940945587234,7.33626722352941,11.8152514231579,7.794783925,8.63422219384615,10.4541807935294,11.5808218314286,8.37648421791045,15.4540063904348,18.70748142,13.718819708,5.93888299047619,8.01749203714286,3.34062168214286,8.99398145192308
"MK",," "," "," "," "," "," "," "," "," ",df,df,f," "," "," "," "
"RW","This brand is worth paying more for",28.996596201,6.547618497,6.547618497,13.095236994,2.806122213,10.289114781,18.70748142,8.418366639,10.289114781,11.224488852,6.547618497,4.676870355,17.772107349,9.35374071,8.418366639,0.935374071
"PV",,9.53835401348683,13.9311031851064,6.41923382058823,13.7844599936842,4.676870355,15.8294073553846,11.0044008352941,8.01749203714286,7.67844386641791,9.76042508869565,16.3690462425,6.23582714,9.4032314015873,8.90832448571429,10.0218650464286,1.79879629038462
"MK",," "," "," ",d," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Effectively reduces the multiple signs of aging",26.190473988,5.612244426,6.547618497,11.224488852,2.806122213,7.482992568,14.965985136,7.482992568,11.224488852,11.224488852,5.612244426,5.612244426,14.965985136,9.35374071,5.612244426,5.612244426
"PV",,8.61528749605263,11.940945587234,6.41923382058823,11.8152514231579,4.676870355,11.5122962584615,8.80352066823529,7.12665958857143,8.37648421791045,9.76042508869565,14.030611065,7.482992568,7.91851065396825,8.90832448571429,6.68124336428571,10.7927777423077
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Effectively whitens facial skin",31.802718414,3.741496284,4.676870355,14.965985136,8.418366639,7.482992568,22.448977704,14.965985136,9.35374071,18.70748142,7.482992568,11.224488852,13.095236994,9.35374071,3.741496284,2.806122213
"PV",,10.461420530921,7.96063039148936,4.58516701470588,15.7536685642105,14.030611065,11.5122962584615,13.2052810023529,14.2533191771429,6.98040351492537,16.2673751478261,18.70748142,14.965985136,6.92869682222222,8.90832448571429,4.45416224285714,5.39638887115385
"MK",," "," "," ",b," "," "," "," "," ",df,f,f," "," "," "," "
"RW","Is upscale",33.673466556,4.676870355,9.35374071,14.030611065,5.612244426,9.35374071,16.836733278,7.482992568,16.836733278,14.965985136,7.482992568,7.482992568,18.70748142,10.289114781,8.418366639,1.870748142
"PV",,11.0767982092105,9.9507879893617,9.17033402941177,14.7690642789474,9.35374071,14.3903703230769,9.90396075176471,7.12665958857143,12.5647263268657,13.0139001182609,18.70748142,9.977323424,9.89813831746032,9.79915693428572,10.0218650464286,3.59759258076923
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Dramatically transform my skin",24.319725846,6.547618497,3.741496284,10.289114781,3.741496284,6.547618497,14.030611065,7.482992568,10.289114781,12.159862923,8.418366639,3.741496284,12.159862923,6.547618497,5.612244426,3.741496284
"PV",,7.99990981776316,13.9311031851064,3.66813361176471,10.8306471378947,6.23582714,10.0732592261538,8.25330062647059,7.12665958857143,7.67844386641791,10.573793846087,21.0459165975,4.988661712,6.43378990634921,6.23582714,6.68124336428571,7.19518516153846
"MK",," "," "," "," "," "," "," "," "," "," ",cdef," "," "," "," "," "
"RW","Motivates me to keep striving to be my best",28.996596201,4.676870355,6.547618497,10.289114781,7.482992568,5.612244426,15.901359207,10.289114781,13.095236994,15.901359207,8.418366639,7.482992568,13.095236994,8.418366639,4.676870355,4.676870355
"PV",,9.53835401348683,9.9507879893617,6.41923382058823,10.8306471378947,12.47165428,8.63422219384615,9.35374071,9.79915693428572,9.77256492089552,13.8272688756522,21.0459165975,9.977323424,6.92869682222222,8.01749203714286,5.56770280357143,8.99398145192308
"MK",," "," "," "," "," "," "," "," "," ",f,df," "," "," "," "," "
"RW","The first one to introduce the latest products and ingredients",23.384351775,2.806122213,4.676870355,10.289114781,5.612244426,3.741496284,10.289114781,6.547618497,13.095236994,13.095236994,5.612244426,7.482992568,10.289114781,5.612244426,4.676870355,2.806122213
"PV",,7.69222097861842,5.97047279361702,4.58516701470588,10.8306471378947,9.35374071,5.75614812923077,6.05242045941177,6.23582714,9.77256492089552,11.3871626034783,14.030611065,9.977323424,5.44397607460318,5.34499469142857,5.56770280357143,5.39638887115385
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Helps me look younger for my age",25.255099917,3.741496284,4.676870355,12.159862923,4.676870355,12.159862923,18.70748142,6.547618497,6.547618497,12.159862923,5.612244426,6.547618497,13.095236994,8.418366639,4.676870355,4.676870355
"PV",,8.30759865690789,7.96063039148936,4.58516701470588,12.7998557084211,7.794783925,18.70748142,11.0044008352941,6.23582714,4.88628246044776,10.573793846087,14.030611065,8.730157996,6.92869682222222,8.01749203714286,5.56770280357143,8.99398145192308
"MK",," "," "," ",b," ",cd,d," "," "," "," "," "," "," "," "," "
"RW","Has packages that delight me",30.867344343,7.482992568,5.612244426,9.35374071,8.418366639,6.547618497,17.772107349,11.224488852,13.095236994,16.836733278,5.612244426,11.224488852,14.030611065,8.418366639,5.612244426,4.676870355
"PV",,10.1537316917763,15.9212607829787,5.50220041764706,9.84604285263158,14.030611065,10.0732592261538,10.4541807935294,10.6899893828571,9.77256492089552,14.6406376330435,14.030611065,14.965985136,7.42360373809524,8.01749203714286,6.68124336428571,8.99398145192308
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Has products you can feel working the moment you use them",29.931970272,1.870748142,5.612244426,17.772107349,4.676870355,10.289114781,20.578229562,10.289114781,9.35374071,14.030611065,7.482992568,6.547618497,15.901359207,9.35374071,6.547618497,2.806122213
"PV",,9.84604285263157,3.98031519574468,5.50220041764706,18.70748142,7.794783925,15.8294073553846,12.1048409188235,9.79915693428572,6.98040351492537,12.2005313608696,18.70748142,8.730157996,8.41341756984127,8.90832448571429,7.794783925,5.39638887115385
"MK",," "," "," ",abd," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Is more effective than other brands",32.738092485,7.482992568,7.482992568,14.030611065,3.741496284,5.612244426,17.772107349,12.159862923,14.965985136,15.901359207,9.35374071,6.547618497,16.836733278,5.612244426,11.224488852,3.741496284
"PV",,10.7691093700658,15.9212607829787,7.33626722352941,14.7690642789474,6.23582714,8.63422219384615,10.4541807935294,11.5808218314286,11.1686456238806,13.8272688756522,23.384351775,8.730157996,8.90832448571429,5.34499469142857,13.3624867285714,7.19518516153846
